,movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
87,780,Independence Day (1996),인디펜던스 데이,Action Adventure Sci-Fi Thriller,1996,6.7,3334.0,롤랜드 에머리히,"['윌 스미스', '빌 풀만', '제프 골드브럼', '매리 맥도넬', '주드 허쉬', '마가렛 콜린', '랜디 퀘이드', '로버트 로지아', '제임스 레브혼', '하비 피어스타인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0174/17416_P24_185118.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17416
88,783,The Hunchback of Notre Dame (1996),노틀담의 꼽추,Animation Children Drama Musical Romance,1996,6.8,1182.0,게리 트러스데일,"['톰 헐스', '데미 무어', '토니 제이', '케빈 클라인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0172/A7295-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17295
89,784,The Cable Guy (1996),케이블 가이,Comedy Thriller,1996,5.7,603.0,벤 스틸러,"['짐 캐리', '매튜 브로데릭']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0175/A7581-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17581
90,786,Eraser (1996),이레이저,Action Drama Thriller,1996,5.6,553.0,척 러셀,['아놀드 슈왈제네거'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0175/17543_P20_163943.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17543
91,788,The Nutty Professor (1996),너티 프로페서,Comedy Fantasy Romance Sci-Fi,1996,5.4,717.0,톰 새디악,['에디 머피'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0182/A8286-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18286
92,805,A Time to Kill (1996),타임 투 킬,Drama Thriller,1996,7.0,522.0,조엘 슈마허,"['산드라 블록', '사무엘 L. 잭슨', '매튜 맥커너히', '케빈 스페이시']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0177/A7724-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17724
93,832,Ransom (1996),랜섬,Crime Thriller,1996,6.4,482.0,론 하워드,"['멜 깁슨', '르네 루소', '게리 시나이즈', '델로이 린도']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0177/A7725-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17725
94,899,Singin' in the Rain (1952),사랑은 비를 타고,Comedy Musical Romance,1952,7.9,747.0,진 켈리,"['진 켈리', '도널드 오코너', '데비 레이놀즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/A0105-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10105
95,902,Breakfast at Tiffany's (1961),티파니에서 아침을,Drama Romance,1961,7.6,1082.0,블레이크 에드워즈,"['오드리 헵번', '조지 페파드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10073_P24_111325.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10073
96,903,Vertigo (1958),현기증,Drama Mystery Romance Thriller,1958,8.0,1162.0,알프레드 히치콕,"['제임스 스튜어트', '킴 노박']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/11089_P07_140630.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11089
97,904,Rear Window (1954),이창,Mystery Thriller,1954,8.2,1531.0,알프레드 히치콕,['제임스 스튜어트'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/10621_P12_110303.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10621
98,908,North by Northwest (1959),북북서로 진로를 돌려라,Action Adventure Mystery Romance Thriller,1959,7.8,1062.0,알프레드 히치콕,"['캐리 그랜트', '에바 마리 세인트', '제임스 메이슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/10243_P10_140240.jpeg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10243
99,909,The Apartment (1960),아파트 열쇠를 빌려드립니다,Comedy Drama Romance,1960,8.1,498.0,빌리 와일더,"['잭 레먼', '셜리 맥클레인', '프레드 맥머레이', '레이 월스톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0136/A3632-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13632
100,910,Some Like It Hot (1959),뜨거운 것이 좋아,Comedy Crime,1959,8.0,835.0,빌리 와일더,"['마릴린 먼로', '토니 커티스', '잭 레먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/A0286-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10286
101,912,Casablanca (1942),카사블랑카,Drama Romance,1942,7.9,1462.0,마이클 커티즈,"['험프리 보가트', '잉그리드 버그만', '폴 헌레이드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/A0106-08.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10106
102,913,The Maltese Falcon (1941),말타의 매,Film-Noir Mystery,1941,7.8,435.0,존 휴스턴,"['험프리 보가트', '매리 애스터', '글래디스 조지', '피터 로어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0344-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10344
103,916,Roman Holiday (1953),로마의 휴일,Comedy Drama Romance,1953,7.8,502.0,윌리엄 와일러,"['그레고리 펙', '오드리 헵번']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/10101_P13_150709.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10101
104,919,The Wizard of Oz (1939),오즈의 마법사,Adventure Children Fantasy Musical,1939,7.4,1689.0,빅터 플레밍,"['주디 갈랜드', '프랭크 모건', '레이 볼거', '버트 라르', '잭 헤일리', '빌리 버크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/10448_P49_103547.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10448
105,920,Gone with the Wind (1939),바람과 함께 사라지다,Drama Romance War,1939,7.7,995.0,빅터 플레밍,"['클라크 게이블', '비비안 리', '레슬리 하워드', '올리비아 드 하빌랜드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10020_P42_131546.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10020
106,923,Citizen Kane (1941),시민 케인,Drama Mystery,1941,8.0,1244.0,오손 웰즈,"['오손 웰즈', '도로시 코민고어', '조셉 거튼', '아그네스 무어헤드', '루스 워릭']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0353-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10353
107,924,2001: A Space Odyssey (1968), 2001  스페이스 오디세이,Adventure Drama Sci-Fi,1968,7.9,3075.0,스탠리 큐브릭,"['케어 둘리', '게리 록우드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/10684_P34_164946.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10684
108,953,It's a Wonderful Life (1946),멋진 인생,Children Drama Fantasy Romance,1946,8.0,1103.0,프랭크 카프라,['제임스 스튜어트'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0497-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10497
109,968,Night of the Living Dead (1968),살아있는 시체들의 밤,Horror Sci-Fi Thriller,1968,7.5,591.0,조지 로메로,"['두안 존스', '주디스 오디', '칼 하드먼', '마릴린 이스트만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0327-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10327
110,1020,Cool Runnings (1993),쿨 러닝,Comedy,1993,6.8,510.0,존 터틀타웁,"['리온', '더그 E. 더그', '롤 D. 루이스', '마릭 요바', '레이몬드 J. 배리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0162/A6218-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16218
111,1022,Cinderella (1950),신데렐라,Animation Children Fantasy Musical Romance,1950,6.8,1760.0,윌프레드 잭슨,"['아이린 우즈', '엘레너 오들리', '베라 펠톤', '헬렌 스탠리', '루이스 밴 루튼', '돈 바클레이', '클레어 두브레이', '로다 윌리엄스', '제임스 맥도널드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0124/12414_P44_145825.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12414
112,1027,Robin Hood: Prince of Thieves (1991),로빈 훗,Adventure Drama,1991,6.6,937.0,케빈 레이놀즈,"['케빈 코스트너', '모건 프리먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0112/A1200-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11200
113,1028,Mary Poppins (1964),메리 포핀스,Children Comedy Fantasy Musical,1964,7.4,1217.0,로버트 스티븐슨,"['줄리 앤드류스', '딕 반 다이크', '데이비드 톰린슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0116/A1608-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11608
114,1029,Dumbo (1941),덤보,Animation Children Drama Musical,1941,6.8,1206.0,벤 샤프스틴,"['스테링 할러웨이', '허먼 빙', '버나 펠턴', '빌리 블레처']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0114/11470_P02_181008.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11470
115,1032,Alice in Wonderland (1951),이상한 나라의 앨리스,Adventure Animation Children Fantasy Musical,1951,7.0,1557.0,클라이드 제로니미,"['캐스린 보몽', '에드 윈', '리처드 헤이든', '스테링 할러웨이', '제리 콜로너', '버나 펠턴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0120/A2089-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12089
116,1033,The Fox and the Hound (1981),토드와 코퍼,Animation Children Drama,1981,7.0,884.0,아트 스티븐스,"['미키 루니', '한호웅', '이대원', '커트 러셀', '서문석', '인병국', '펄 베일리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0123/A2399-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12399
117,1035,The Sound of Music (1965),사운드 오브 뮤직,Musical Romance,1965,7.4,966.0,로버트 와이즈,"['줄리 앤드류스', '크리스토퍼 플러머', '리처드 헤이든', '엘레노 파커']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/10102_P33_144209.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10102
118,1036,Die Hard (1988),다이 하드,Action Crime Thriller,1988,7.5,4005.0,존 맥티어난,['브루스 윌리스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0012-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10012
119,1061,Sleepers (1996),슬리퍼스,Thriller,1996,7.3,729.0,배리 레빈슨,"['케빈 베이컨', '로버트 드 니로', '더스틴 호프만', '브루노 커비', '제이슨 패트릭', '브래드 피트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0177/A7766-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17766
120,1064,Aladdin and the King of Thieves (1996),알라딘 3 : 알라딘과 도적의 왕,Animation Children Comedy Fantasy Musical Romance,1996,6.1,494.0,태드 스톤스,"['발 베틴', '짐 커밍스', '길버트 갓프리드', '린다 라킨', '제리 오바치', '존 라이스 데이비스', '스콧 와인거', '프랭크 웰커', '로빈 윌리엄스', '제프 베넷', '코리 버튼', '제스 하넬', '클레이드 쿠사추', '롭 폴슨', 'CCH 파운더']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0253/25359_P01_103102.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25359
121,1079,A Fish Called Wanda (1988),완다라는 이름의 물고기,Comedy Crime,1988,7.1,576.0,찰스 크릭톤,"['존 클리즈', '제이미 리 커티스', '케빈 클라인', '마이클 폴린']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0464-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10464
122,1086,Dial M for Murder (1954),다이얼 M을 돌려라,Crime Mystery Thriller,1954,7.9,539.0,알프레드 히치콕,"['레이 밀렌드', '그레이스 켈리', '로버트 커밍스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0190/A9000-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19000
123,1088,Dirty Dancing (1987),더티 댄싱,Drama Musical Romance,1987,7.1,1371.0,에밀 아돌리노,"['패트릭 스웨이지', '제니퍼 그레이', '제리 오바치', '신시아 로즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/A0242-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10242
124,1092,Basic Instinct (1992),원초적 본능,Crime Mystery Thriller,1992,6.5,869.0,폴 버호벤,"['마이클 더글라스', '샤론 스톤', '조지 던자', '진 트리플혼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0107/10742_P12_145858.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10742
125,1101,Top Gun (1986),탑건,Action Romance,1986,6.7,1736.0,토니 스콧,"['톰 크루즈', '켈리 맥길리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/10100_P83_095259.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10100
126,1127,The Abyss (1989),심연,Action Adventure Sci-Fi Thriller,1989,7.1,822.0,제임스 카메론,"['에드 해리스', '메리 엘리자베스 매스트란토니오', '마이클 빈', '레오 버미스터', '토드 그라프', '존 베드포드 로이드', 'J.C. 퀸', '킴벌리 스콧']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/A1092-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11092
127,1129,Escape from New York (1981),에스케이프 프롬 뉴욕,Action Adventure Sci-Fi Thriller,1981,6.9,720.0,존 카펜터,"['커트 러셀', '리 밴 클리프', '어네스트 보그나인', '도널드 플레젠스', '이삭 하에스', '톰 앳킨스', '찰스 사이퍼스', '해리 딘 스탠튼', '에이드리언느 바보우']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0162/A6271-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16271
128,1178,Paths of Glory (1957),영광의 길,Drama War,1957,8.2,565.0,스탠리 큐브릭,"['커크 더글라스', '랠프 미커', '아돌프 멘주']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0495-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10495
129,1183,The English Patient (1996),잉글리쉬 페이션트,Drama Romance War,1996,7.0,559.0,안소니 밍겔라,"['랄프 파인즈', '줄리엣 비노쉬', '윌렘 대포', '크리스틴 스콧 토마스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0180/18003_P24_111409.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18003
130,1193,One Flew Over the Cuckoo's Nest (1975),뻐꾸기 둥지 위로 날아간 새,Drama,1975,8.3,3001.0,밀로스 포만,['잭 니콜슨'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/A0688-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10688
131,1197,The Princess Bride (1987),프린세스 브라이드,Action Adventure Comedy Fantasy Romance,1987,7.6,1518.0,로브 라이너,"['캐리 엘위스', '맨디 파틴킨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0169/A6983-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16983
132,1198,Raiders of the Lost Ark (1981),레이더스,Action Adventure,1981,7.7,3949.0,스티븐 스필버그,"['해리슨 포드', '카렌 알렌', '폴 프리먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0033-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10033
133,1199,Brazil (1985),브라질,Fantasy Sci-Fi,1985,7.6,877.0,테리 길리엄,"['조나단 프라이스', '킴 그리스트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0107/A0792-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10792
134,1200,Aliens (1986),에이리언 2,Action Adventure Horror Sci-Fi,1986,7.7,3282.0,제임스 카메론,"['시고니 위버', '마이클 빈', '폴 레이저', '랜스 헨릭슨', '캐리 헨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0038-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10038
135,1201,"The Good, the Bad and the Ugly (1966)",석양에 돌아오다,Action Adventure Western,1966,8.1,2371.0,세르지오 레오네,['클린트 이스트우드'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0139/13967_P07_120224.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13967
136,1203,12 Angry Men (1957), 12 명의 성난 사람들,Drama,1957,8.2,2130.0,시드니 루멧,"['헨리 폰다', '리J.콥', '에드 베글리', 'E.G. 마샬', '잭 워든', '마틴 발삼', '존 피들러', '잭 클러그먼', '에드워드 빈스', '조셉 스위니', '조지 보스코벡', '로버트 웨버']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0134/13440_P03_150021.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13440
137,1204,Lawrence of Arabia (1962),아라비아의 로렌스,Adventure Drama War,1962,7.8,870.0,데이비드 린,['피터 오툴'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/10334_P00_154005.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10334
138,1206,A Clockwork Orange (1971),시계태엽 오렌지,Crime Drama Sci-Fi Thriller,1971,8.0,3432.0,스탠리 큐브릭,"['말콤 맥도웰', '패트릭 마지']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0132/13252_P21_164654.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13252
139,1207,To Kill a Mockingbird (1962),알라바마 이야기,Drama,1962,7.9,676.0,로버트 멀리건,"['그레고리 펙', '메리 배드햄']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0137/A3700-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13700
140,1208,Apocalypse Now (1979),지옥의 묵시록,Action Drama War,1979,8.0,2112.0,프란시스 포드 코폴라,"['말론 브란도', '로버트 듀발', '마틴 쉰']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0105/10501_P42_131512.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10501
141,1209,Once Upon a Time in the West (1968),옛날 옛적 서부에서,Action Drama Western,1968,8.1,1160.0,세르지오 레오네,"['클라우디아 카르디날레', '헨리 폰다', '제이슨 로바즈', '찰스 브론슨', '가브리엘레 페르제티', '파올로 스토파']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0469-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10469
142,1214,Alien (1979),에이리언,Horror Sci-Fi,1979,7.9,4564.0,리들리 스콧,"['톰 스커릿', '시고니 위버', '베로니카 카트라이트', '해리 딘 스탠튼', '존 허트', '이안 홈', '야펫 코토']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0037-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10037
143,1219,Psycho (1960),싸이코,Crime Horror,1960,8.3,2405.0,알프레드 히치콕,"['안소니 퍼킨스', '베라 마일즈', '존 게빈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10050_P26_140809.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10050
144,1220,The Blues Brothers (1980),블루스 브라더스,Action Comedy Musical,1980,7.5,1092.0,존 랜디스,"['존 벨루시', '댄 애크로이드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0149/A4964-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14964
145,1222,Full Metal Jacket (1987),풀 메탈 자켓,Drama War,1987,7.9,2595.0,스탠리 큐브릭,"['매튜 모딘', '아담 볼드윈', '빈센트 도노프리오', 'R. 리 이메이', '도리안 헤어우드', '알리스 하워드', '케빈 메이저 하워드', '에드 오로스', '존 테리', '키에론 제키니스', '브루스 보아', '커크 테일러', '존 스태포드', '팀 콜세리', '이안 타일러', '게리 랜든 밀즈', '샐 로페즈', '파필론 수 수', '노크 레']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0116/A1671-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11671
146,1225,Amadeus (1984),아마데우스,Drama,1984,7.8,1107.0,밀로스 포만,"['F. 머레이 아브라함', '톰 헐스', '엘리자베스 베리지']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/10114_P15_115415.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10114
147,1227,Once Upon a Time in America (1984),원스 어폰 어 타임 인 아메리카,Crime Drama,1984,8.3,1104.0,세르지오 레오네,['로버트 드 니로'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0109/10970_P54_104556.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10970
148,1228,Raging Bull (1980),성난 황소,Drama,1980,7.7,968.0,마틴 스코세이지,['로버트 드 니로'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0404-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10404
